映る,うつる,映[うつ]る,utsuru,"o be reflected, projected",[sound:word_utsuru1.mp3],彼女は自分の姿を鏡に<b>映</b>したの。,彼[かの]女[じょ]は 自[じ]分[ぶん]の 姿[すがた]を 鏡[かがみ]に<b>映[うつ]</b>したの。 ,She looked at herself in the mirror.,[sound:sentence_utsuru1.mp3],,,,,,2367,Kaishi_word
あらゆる,あらゆる,あらゆる,arayuru,"all, every, in every way",[sound:word_arayuru.mp3],<b>あらゆる</b>生物は水なくして生きていけない。,<b>あらゆる</b>生[せい]物[ぶつ]は 水[みず]なくして 生[い]きていけない。 ,No creature can live without water.,[sound:sentence_arayuru.mp3],,,,,,2367,
人数,にんずう,人[にん]数[ずう],ninzū,number of people,[sound:word_ninzuu.mp3],参加者の<b>人数</b>を教えてください。,参[さん]加[か]者[しゃ]の<b>人[にん]数[ずう]</b>を 教[おし]えてください。 ,Please tell me the number of participants.,[sound:sentence_ninzuu.mp3],,,,,,2368,
設定(する),せってい,設[せっ]定[てい],settei,"setting, configuration, setup",[sound:word_settei.mp3],タイマー<b>設定</b>した？,タイマー<b>設[せっ]定[てい]</b>した？ ,Did you set the timer?,[sound:sentence_settei.mp3],,,,,,2372,
発言,はつげん,発[はつ]言[げん],hatsugen,statement; remark,[sound:word_hatsugen.mp3],その<b>発言</b>は彼らしい。,その<b>発[はつ]言[げん]</b>は 彼[かれ]らしい。 ,That statement is typical of him.,[sound:sentence_hatsugen.mp3],,,,,,2373,Kaishi_word
王国,おうこく,王[おう]国[こく],ōkoku,"kingdom, monarchy",[sound:word_oukoku.mp3],スウェーデンやオランダは<b>王国</b>です,スウェーデンやオランダは<b>王[おう]国[こく]</b>です,Sweden and the Netherlands are kingdoms.,[sound:sentence_oukoku.mp3],,,,,,2375,Kaishi_word
侵入(する),しんにゅう,侵[しん]入[にゅう],shinnyū,"intrusion, trespassing",[sound:word_shinnyuu.mp3],その王国は敵に<b>侵入</b>された。,その 王[おう]国[こく]は 敵[てき]に<b>侵[しん]入[にゅう]</b>された。 ,The kingdom was invaded by the enemy.,[sound:sentence_shinnyuu.mp3],,,,,,2375.1,
都合,つごう,都[つ]合[ごう],tsugō,"circumstances, (one's) situation",[sound:word_tsugou.mp3],今日は<b>都合</b>が悪くて行けません。,今日[きょう]は<b>都[つ]合[ごう]</b>が 悪[わる]くて 行[い]けません。 ,I can't go today because it's not convenient for me.,[sound:sentence_tsugou.mp3],,,,,,2382,
拍手,はくしゅ,拍[はく]手[しゅ],hakushu,applause,[sound:word_hakushu.mp3],大きな<b>拍手</b>が上がった。,大[おお]きな<b>拍[はく]手[しゅ]</b>が 上[あ]がった。 ,There was a big round of applause.,[sound:sentence_hakushu.mp3],,,,,,2382,
瞳,ひとみ,瞳[ひとみ],hitomi,"eyes, pupil (poetic)",[sound:word_hitomi.mp3],彼女の<b>瞳</b>は喜びで輝いていますね。,彼[かの]女[じょ]の<b>瞳[ひとみ]</b>は 喜[よろこ]びで 輝[かがや]いていますね。 ,Her eyes are shining with delight.,[sound:sentence_hitomi.mp3],,,,,,2383,
乗せる,のせる,乗[の]せる,noseru,to place on (something); to give a ride,[sound:word_noseru.mp3],タクシーは駅で客を<b>乗せた</b>。,タクシーは 駅[えき]で 客[きゃく]を<b>乗[の]せた</b>。,The taxi picked up a customer at the station.,[sound:sentence_noseru.mp3],,,,,,2389,
温泉,おんせん,温[おん]泉[せん],onsen,hot spring,[sound:word_onsen.mp3],日本は<b>温泉</b>が多いです。,日本[にほん]は<b>温[おん]泉[せん]</b>が 多[おお]いです。 ,Japan has many hot springs.,[sound:sentence_onsen.mp3],,,,,,2396,
印象,いんしょう,印[いん]象[しょう],inshō,impression,[sound:word_inshou.mp3],彼から良い<b>印象</b>を受けたわ。,彼[かれ]から 良[よ]い<b>印[いん]象[しょう]</b>を 受[う]けたわ。 ,I got a good impression from him.,[sound:sentence_inshou.mp3],,,,,,2403,Kaishi_word
仲直り(する),なかなおり,仲[なか]直[なお]り,nakanaori,"reconciliation, making up",[sound:word_nakanaori.mp3],けんかした友達と<b>仲直り</b>しました。,けんかした 友[とも]達[だち]と<b>仲[なか]直[なお]り</b>しました。,I made up with the friend I had a fight with.,[sound:sentence_nakanaori.mp3],,,,,,2403,
神社,じんじゃ,神[じん]社[じゃ],jinja,shrine (Shinto),[sound:word_jinja.mp3],京都には<b>神社</b>がたくさんある。,京[きょう]都[と]には<b>神[じん]社[じゃ]</b>がたくさんある。 ,There are many shrines in Kyoto.,[sound:sentence_jinja.mp3],,,,,,2406,
寺,てら,寺[てら],tera,temple (Buddhist),[sound:word_tera.mp3],あそこに古いお<b>寺</b>があります。,あそこに 古[ふる]いお<b>寺[てら]</b>があります。 ,There's an old temple over there.,[sound:sentence_tera.mp3],,,,,,2406.2,
ビビる,びびる,ビビる,bibiru,"to be scared, afraid",[sound:word_bibiru.mp3],ここまで来て<b>ビビ</b>んなよ。ほら、行くぞ,ここまで 来[き]て<b>ビビ</b>んなよ。 ほら 、 行[い]くぞ,"Don't get scared after we've come this far. Come on, let's go.",[sound:sentence_bibiru.mp3],,,,,,2408,
いわゆる,いわゆる,いわゆる,iwayuru,"the so-called, so to speak",[sound:word_iwayuru.mp3],その原因とは<b>いわゆる</b>ストレスってやつだ,その 原[げん]因[いん]とは<b>いわゆる</b>ストレスってやつだ,The cause of that is what's commonly known as stress.,[sound:sentence_iwayuru.mp3],,,,,,2414,
親戚,しんせき,親[しん]戚[せき],shinseki,relatives,[sound:word_shinseki.mp3],祖父の家に<b>親戚</b>が集まったんだ。,祖[そ]父[ふ]の 家[いえ]に<b>親[しん]戚[せき]</b>が 集[あつ]まったんだ。 ,Relatives gathered at my grandfather's house.,[sound:sentence_shinseki.mp3],,,,,,2416,
ようやく,ようやく,ようやく,yōyaku,at last,[sound:word_youyaku.mp3],彼は<b>ようやく</b>姿を現しましたね。,彼[かれ]は<b>ようやく</b>姿[すがた]を 現[あらわ]しましたね。 ,He finally showed up.,[sound:sentence_youyaku.mp3],,,,,,2419,Kaishi_word
信号,しんごう,信[しん]号[ごう],shingō,"traffic light, signal",[sound:word_shingou.mp3],<b>信号</b>が青になった。,<b>信[しん]号[ごう]</b>が 青[あお]になった。 ,The traffic lights turned green.,[sound:sentence_shingou.mp3],,,,,,2419,
玉,たま,玉[たま],tama,"ball, bead",[sound:word_tama.mp3],彼の顔に<b>玉</b>のような汗が流れていたの。,彼[かれ]の 顔[かお]に<b>玉[たま]</b>のような 汗[あせ]が 流[なが]れていたの。,Beads of sweat rolled down his face.,[sound:sentence_tama.mp3],,,,,,2420.1,
玉ねぎ,たまねぎ,玉[たま]ねぎ,tamanegi,onion,[sound:word_tamanegi.mp3],私は<b>玉ねぎ</b>が嫌いです。,私[わたし]は<b>玉[たま]ねぎ</b>が 嫌[きら]いです。 ,I hate onions.,[sound:sentence_tamanegi.mp3],,,,,,2420.2,
内緒,ないしょ,内[ない]緒[しょ],naisho,secret,[sound:word_naisho.mp3],彼氏いること、お母さんには<b>内緒</b>なんだ。,彼[かれ]氏[し]いること、 お 母[かあ]さんには<b>内[ない]緒[しょ]</b>なんだ。 ,I'm keeping it a secret from my mom that I have a boyfriend.,[sound:sentence_naisho.mp3],,,,,,2421,
縁,えん,縁[えん],en,"fate, destiny, connection (between people)",[sound:word_en1.mp3],<b>縁</b>があって、彼女と親友になれた。,<b>縁[えん]</b>があって 、 彼[かの]女[じょ]と 親[しん]友[ゆう]になれた。 ,It was fate that I became best friends with her.,[sound:sentence_en2.mp3],,,,,,2425,
個性,こせい,個[こ]性[せい],kosei,"individuality, personality",[sound:word_kosei.mp3],彼女たちはそれぞれ<b>個性</b>が強いですね。,彼[かの]女[じょ]たちはそれぞれ<b>個[こ]性[せい]</b>が 強[つよ]いですね。 ,Each of those women has a strong personality.,[sound:sentence_kosei.mp3],,,,,,2426,
なるべく,なるべく,なるべく,narubeku,as much as possible,[sound:word_narubeku.mp3],<b>なるべく</b>早く来てください。,<b>なるべく</b>早[はや]く 来[き]てください。 ,Please come as soon as possible.,[sound:sentence_narubeku.mp3],,,,,,2426,
食料,しょくりょう,食[しょく]料[りょう],shokuryō,food,[sound:word_shokuryou.mp3],<b>食料</b>はこの箱に入っています。,<b>食[しょく]料[りょう]</b>はこの 箱[はこ]に 入[はい]っています。 ,The food is in this box.,[sound:sentence_shokuryou.mp3],,,,,,2427,
備える,そなえる,備[そな]える,sonaeru,"provide for, prepare for",[sound:word_sonaeru.mp3],何が起きてもいいように<b>備える</b>んだ,何[なに]が 起[お]きてもいいように<b>備[そな]える</b>んだ,Prepare for whatever might happen.,[sound:sentence_sonaeru.mp3],,,,,,2433,
エアコン,えあこん,エアコン,eakon,"AC, air conditioner",[sound:word_eakon.mp3],<b>エアコン</b>の調子が悪いです。,<b>エアコン</b>の 調[ちょう]子[し]が 悪[わる]いです。 ,There's something wrong with my AC.,[sound:sentence_eakon.mp3],,,,,,2437,
困難,こんなん,困[こん]難[なん],konnan,"difficulty, hardship",[sound:word_konnan.mp3],どんな<b>困難</b>であろうと、私は諦めない。,どんな<b>困[こん]難[なん]</b>であろうと 、 私[わたし]は 諦[あきら]めない。 ,"No matter how difficult it may be, I will not give up.",[sound:sentence_konnan.mp3],,,,,,2439,
親しい,したしい,親[した]しい,shitashii,"close, familiar, friendly",[sound:word_shitashii.mp3],彼は<b>親しい</b>友達です。,彼[かれ]は<b>親[した]しい</b>友[とも]達[だち]です。 ,He is a close friend of mine.,[sound:sentence_shitashii.mp3],,,,,,2446,
誰でも,だれでも,誰[だれ]でも,daredemo,anyone,[sound:word_daredemo.mp3],そんな簡単な仕事なら、<b>誰でも</b>できるに決まっている。,そんな 簡[かん]単[たん]な 仕[し]事[ごと]なら 、<b>誰[だれ]でも</b>できるに 決[き]まっている。 ,"If it's such an easy job, anyone can do it.",[sound:sentence_daredemo.mp3],,,,,,2450,
温度,おんど,温[おん]度[ど],ondo,temperature,[sound:word_ondo.mp3],今、部屋の<b>温度</b>は25度だ。,今[いま]、 部屋[へや]の<b>温[おん]度[ど]</b>は 25[にじゅうご]度[ど]だ。 ,This room's temperature is currently 25 degrees.,[sound:sentence_ondo.mp3],,,,,,2451,
不足,ふそく,不[ふ]足[そく],fusoku,"lack, shortage",[sound:word_fusoku.mp3],今年はひどい水<b>不足</b>よ。,今年[ことし]はひどい 水[みず]<b>不[ふ]足[そく]</b>よ。 ,There's a severe drought this year.,[sound:sentence_fusoku.mp3],,,,,,2453,
意地悪,いじわる,意[い]地[じ]悪[わる],ijiwaru,"mean, nasty",[sound:word_ijiwaru.mp3],彼は時々<b>意地悪</b>な質問をする。,彼[かれ]は 時[とき]々[どき]<b>意[い]地[じ]悪[わる]</b>な 質[しつ]問[もん]をする。 ,He sometimes asks mean questions.,[sound:sentence_ijiwaru.mp3],,,,,,2453,
溶ける,とける,溶[と]ける,tokeru,"to melt, dissolve ",[sound:word_tokeru2.mp3],氷が<b>溶け</b>ている。,氷[こおり]が<b>溶[と]け</b>ている。 ,The ice is melting.,[sound:sentence_tokeru2.mp3],,,,,,2456,
もたらす,もたらす,もたらす,motarasu,"bring about, lead to",[sound:word_motarasu.mp3],彼はこの国に平和を<b>もたら</b>したのよ。,彼[かれ]はこの 国[くに]に 平[へい]和[わ]を<b>もたら</b>したのよ。 ,He brought peace to this country.,[sound:sentence_motarasu.mp3],,,,,,2459,
言い訳(する),いいわけ,言[い]い 訳[わけ],iiwake,excuse,[sound:word_iiwake.mp3],<b>言い訳</b>するな。明らかにあなたが間違っている。,<b>言[い]い 訳[わけ]</b>するな 。 明[あき]らかにあなたが 間[ま]違[ちが]っている。 ,Stop making excuses. You're clearly in the wrong.,[sound:sentence_iiwake.mp3],,,,,,2460,Kaishi_word
太る,ふとる,太[ふと]る,futoru,to gain weight,[sound:word_futoru.mp3],私の姉はすぐ<b>太</b>ります。,私[わたし]の 姉[あね]はすぐ<b>太[ふと]</b>ります。 ,My big sister puts on weight easily.,[sound:sentence_futoru.mp3],,,,,,2462,
整理(する),せいり,整[せい]理[り],seiri,"to organize, put in order",[sound:word_seiri.mp3],古い服を<b>整理</b>しました。,古[ふる]い 服[ふく]を<b>整[せい]理[り]</b>しました。 ,I sorted out the old clothes.,[sound:sentence_seiri.mp3],,,,,,2464,
熊,くま,熊[くま],kuma,bear,[sound:word_kuma.mp3],この辺りに<b>熊</b>は出ますか？,この 辺[あた]りに<b>熊[くま]</b>は 出[で]ますか？ ,Are there any bears around here?,[sound:sentence_kuma.mp3],,,,,,2470,
同僚,どうりょう,同[どう]僚[りょう],dōryō,colleague,[sound:word_douryou.mp3],こういう<b>同僚</b>、苦手です。,こういう<b>同[どう]僚[りょう]</b>、 苦[にが]手[て]です。 ,I don't like colleagues like that.,[sound:sentence_douryou.mp3],,,,,,2472,
抵抗(する),ていこう,抵[てい]抗[こう],teikō,"resistance, opposition",[sound:word_teikou.mp3],犯人は警察に<b>抵抗</b>したの。,犯[はん]人[にん]は 警[けい]察[さつ]に<b>抵[てい]抗[こう]</b>したの。 ,The criminal resisted the police.,[sound:sentence_teikou.mp3],,,,,,2473,Kaishi_word
実験,じっけん,実[じっ]験[けん],jikken,experiment,[sound:word_jikken.mp3],<b>実験</b>に成功した。,<b>実[じっ]験[けん]</b>に 成[せい]功[こう]した。 ,The experiment was successful. ,[sound:sentence_jikken.mp3],,,,,,2474,
愚か,おろか,愚[おろ]か,oroka,foolish,[sound:word_oroka.mp3],私は何て<b>愚か</b>だったのだろう！,私[わたし]は 何[なん]て<b>愚[おろ]か</b>だったのだろう！ ,How stupid I was!,[sound:sentence_oroka.mp3],,,,,,2477,
はしゃぐ,はしゃぐ,はしゃぐ,hashagu,"get excited, carried away",[sound:はしゃぐ_ハシャグ━_0_Shinmeikai-8.mp3],彼はまるで子供のように<b>はしゃ</b>いだよ。,彼[かれ]はまるで 子[こ]供[ども]のように<b>はしゃ</b>いだよ。 ,He was full of excitement just like a child.,[sound:sentence_hashagu.mp3],,,,,,2477,
豆,まめ,豆[まめ],mame,beans,[sound:word_mame.mp3],いえいえ、肉じゃないです。野菜と<b>豆</b>です。,いえいえ 、 肉[にく]じゃないです 。 野[や]菜[さい]と<b>豆[まめ]</b>です。 ,"No, it's not meat. It's vegetables and beans.",[sound:sentence_mame.mp3],,,,,,2479,
連続,れんぞく,連[れん]続[ぞく],renzoku,"continuation, succession",[sound:word_renzoku.mp3],人生は勝ち負けの<b>連続</b>だ。,人[じん]生[せい]は 勝[か]ち 負[ま]けの<b>連[れん]続[ぞく]</b>だ。 ,Life is a series of wins and losses.,[sound:sentence_renzoku.mp3],,,,,,2479,
終える,おえる,終[お]える,oeru,"to end, to finish",[sound:word_oeru.mp3],もう宿題を<b>終え</b>たよ。,もう 宿[しゅく]題[だい]を<b>終[お]え</b>たよ。 ,I've already finished my homework.,[sound:sentence_oeru.mp3],,,,,,2480,Kaishi_word
配る,くばる,配[くば]る,kubaru,to distribute,[sound:word_kubaru.mp3],会議で書類を<b>配</b>った。,会[かい]議[ぎ]で 書[しょ]類[るい]を<b>配[くば]</b>った。 ,I handed out the document at the meeting.,[sound:sentence_kubaru.mp3],,,,,,2484,
実家,じっか,実[じっ]家[か],jikka,parents' home,[sound:word_jikka.mp3],<b>実家</b>を4年間離れていました。,<b>実[じっ]家[か]</b>を 4[よ]年[ねん]間[かん]離[はな]れていました。 ,I was away from my parents' house for 4 years.,[sound:sentence_jikka.mp3],,,,,,2485,
どこにも,どこにも,どこにも,dokonimo,nowhere,[sound:word_dokonimo.mp3],<b>どこにも</b>行かないでよ。すぐ迎えに行くから。,<b>どこにも</b>行[い]かないでよ。 すぐ 迎[むか]えに 行[い]くから。 ,Don’t go anywhere. I’ll come pick you up right away.,[sound:sentence_dokonimo.mp3],,,,,,2487,
大げさ,おおげさ,大[おお]げさ,ōgesa,exaggerated,[sound:word_oogesa.mp3],彼の話は<b>大げさ</b>だ。,彼[かれ]の 話[はなし]は<b>大[おお]げさ</b>だ。 ,His story is exaggerated.,[sound:sentence_oogesa.mp3],,,,,,2488,
倍,ばい,倍[ばい],bai,"double, twice, n times the amount",[sound:word_bai.mp3],足の強さは腕の10<b>倍</b>だ。,足[あし]の 強[つよ]さは 腕[うで]の 10[じゅう]<b>倍[ばい]</b>だ。 ,Legs are 10 times stronger than arms.,[sound:sentence_bai.mp3],,,,,,2489,
復活(する),ふっかつ,復[ふっ]活[かつ],fukkatsu,"revival, recovery, resurrection",[sound:word_fukkatsu.mp3],病気から<b>復活</b>しました。,病[びょう]気[き]から<b>復[ふっ]活[かつ]</b>しました。 ,I've recovered from my illness.,[sound:sentence_fukkatsu.mp3],,,,,,2498,
乗り越える,のりこえる,乗[の]り 越[こ]える,norikoeru,"to overcome, get over",[sound:word_norikoeru.mp3],彼は悲しみを<b>乗り越え</b>て強く生きた。,彼[かれ]は 悲[かな]しみを<b>乗[の]り 越[こ]え</b>て 強[つよ]く 生[い]きた。 ,He overcame his sadness and carried on determinedly.,[sound:sentence_norikoeru.mp3],,,,,,2504,
鍋,なべ,鍋[なべ],nabe,"pot, pan",[sound:word_nabe.mp3],<b>鍋</b>にスープが入っているよ。,<b>鍋[なべ]</b>にスープが 入[はい]っているよ。 ,There's some soup in the pan.,[sound:sentence_nabe.mp3],,,,,,2505.1,
鉄,てつ,鉄[てつ],tetsu,iron,[sound:word_tetsu.mp3],この鍋は<b>鉄</b>でできています。,この 鍋[なべ]は<b>鉄[てつ]</b>でできています。 ,This pot is made of iron.,[sound:sentence_tetsu.mp3],,,,,,2505.2,
地下鉄,チカテツ,地[ち]下[か]鉄[てつ],chikatetsu,subway,[sound:word_chikatetsu.mp3],次の駅で<b>地下鉄</b>に乗り換えます。,次[つぎ]の 駅[えき]で<b>地[ち]下[か]鉄[てつ]</b>に 乗[の]り 換[か]えます。 ,I'm transferring to the subway at the next station.,[sound:sentence_chikatetsu.mp3],,,,,,2505.3,
狂う,くるう,狂[くる]う,kurū,"to go insane​, lose one's mind",[sound:word_kuruu.mp3],誰か、助けてくれ！こいつは<b>狂</b>ってる！,誰[だれ]か 、 助[たす]けてくれ！ こいつは<b>狂[くる]</b>ってる！ ,Someone help! This guy's crazy!,[sound:sentence_kuruu.mp3],,,,,,2510,
枕,まくら,枕[まくら],makura,pillow,[sound:word_makura.mp3],<b>枕</b>百個も必要ないでしょ。,<b>枕[まくら]</b>百[ひゃっ]個[こ]も 必[ひつ]要[よう]ないでしょ。 ,You don't really need 100 pillows.,[sound:sentence_makura.mp3],,,,,,2515,
結論,けつろん,結[けつ]論[ろん],ketsuron,conclusion,[sound:word_ketsuron.mp3],今日の話し合いでは<b>結論</b>が出なかった。,今日[きょう]の 話[はな]し 合[あ]いでは<b>結[けつ]論[ろん]</b>が 出[で]なかった。 ,We did not reach a conclusion in our discussion today.,[sound:sentence_ketsuron.mp3],,,,,,2516,
至る,いたる,至[いた]る,itaru,"to come to, to reach",[sound:word_itaru.mp3],ようやく結論に<b>至</b>ったようね,ようやく 結[けつ]論[ろん]に<b>至[いた]</b>ったようね,It seemed that we finally reached a conclusion.,[sound:sentence_itaru.mp3],,,,,,2516.2,Kaishi_word
汚れる,よごれる,汚[よご]れる,yogoreru,"become dirty, become defiled",[sound:word_yogoreru.mp3],ズボンが<b>汚れ</b>た。,ズボンが<b>汚[よご]れ</b>た。 ,My pants got dirty.,[sound:sentence_yogoreru.mp3],,,,,,2517,
叶う,かなう,叶[かな]う,kanau,"to come true (of a wish, prayer, etc.), to be realized",[sound:word_kanau.mp3],ドラゴンボールを七つ集めると願いが<b>叶う</b>。,ドラゴンボールを 七[なな]つ 集[あつ]めると 願[ねが]いが<b>叶[かな]う</b>。 ,"Collect seven dragon balls, and your wish will be granted.",[sound:sentence_kanau.mp3],,,,,,2518,
預ける,あずける,預[あず]ける,azukeru,"to entrust (something) to someone, to leave in someone's care",[sound:word_azukeru.mp3],鍵を彼に<b>預け</b>た。,鍵[かぎ]を 彼[かれ]に<b>預[あず]け</b>た。 ,I entrusted the key to him.,[sound:sentence_azukeru.mp3],,,,,,2519,Kaishi_word
対策,たいさく,対[たい]策[さく],taisaku,"measure, countermeasure",[sound:word_taisaku.mp3],一緒に<b>対策</b>を考えましょう。,一[いっ]緒[しょ]に<b>対[たい]策[さく]</b>を 考[かんが]えましょう。 ,Let's think together about what measures we'll take.,[sound:sentence_taisaku.mp3],,,,,,2520,
そっくり,そっくり,そっくり,sokkuri,"resembling, spitting image",[sound:word_sokkuri.mp3],あの親子は<b>そっくり</b>だね。,あの 親[おや]子[こ]は<b>そっくり</b>だね。 ,That parent and child look alike.,[sound:sentence_sokkuri.mp3],,,,,,2525,
親子,おやこ,親[おや]子[こ],oyako,"parent and child, parental relations",[sound:word_oyako.mp3],あの<b>親子</b>はそっくりだね。,あの<b>親[おや]子[こ]</b>はそっくりだね。 ,That parent and child look alike.,[sound:sentence_sokkuri.mp3],,,,,,2525.2,
会場,かいじょう,会[かい]場[じょう],kaijō,"venue, meeting place",[sound:word_kaijou.mp3],<b>会場</b>は人で一杯になりました。,<b>会[かい]場[じょう]</b>は 人[ひと]で 一杯[いっぱい]になりました。 ,The hall was filled with people.,[sound:sentence_kaijou.mp3],,,,,,2530,
叱る,しかる,叱[しか]る,shikaru,"scold, tell off, reprimand",[sound:word_shikaru.mp3],その子はお母さんに<b>叱</b>られました。,その 子[こ]はお 母[かあ]さんに<b>叱[しか]</b>られました。 ,The child was scolded by its mother.,[sound:sentence_shikaru.mp3],,,,,,2531.2,
里,さと,里[さと],sato,village,[sound:word_sato.mp3],いつも古<b>里</b>を懐かしく思い出すの。,いつも 古[ふる]<b>里[さと]</b>を 懐[なつ]かしく 思[おも]い 出[だ]すの。 ,I always remember my hometown fondly.,[sound:sentence_sato.mp3],,,,,,2533,
優先(する),ゆうせん,優[ゆう]先[せん],yūsen,preference; priority,[sound:word_yuusen.mp3],いつだってあなたのやりたいことを<b>優先</b>してきたじゃないの？,いつだってあなたのやりたいことを<b>優[ゆう]先[せん]</b>してきたじゃないの？ ,Haven't I always given priority to what you want to do?,[sound:sentence_yuusen.mp3],,,,,,2537,
導く,みちびく,導[みちび]く,michibiku,"to guide, lead",[sound:word_michibiku.mp3],先生は私たちを<b>導</b>いてくれます。,先[せん]生[せい]は 私[わたし]たちを<b>導[みちび]</b>いてくれます。 ,The teacher guides us.,[sound:sentence_michibiku.mp3],,,,,,2540,
貴重(な),きちょう,貴[き]重[ちょう],kichō,valuable,[sound:word_kichou.mp3],彼は<b>貴重</b>な体験をしたわね。,彼[かれ]は<b>貴[き]重[ちょう]</b>な 体[たい]験[けん]をしたわね。 ,He had a valuable experience.,[sound:sentence_kichou.mp3],,,,,,2542,
丸い,まるい,丸[まる]い,marui,round,[sound:word_marui.mp3],地球は<b>丸い</b>。,地[ち]球[きゅう]は<b>丸[まる]い</b>。 ,The earth is round.,[sound:sentence_marui.mp3],,,,,,2543,
成績,せいせき,成[せい]績[せき],seiseki,"results, grades",[sound:word_seiseki.mp3],彼の<b>成績</b>はまあまあです。,彼[かれ]の<b>成[せい]績[せき]</b>はまあまあです。 ,His grades are so-so.,[sound:sentence_seiseki.mp3],,,,,,2543,
自慢(する),じまん,自[じ]慢[まん],jiman,"pride, boasting, showing off",[sound:word_jiman.mp3],彼女はよく自分の成績を<b>自慢</b>するよね。,彼[かの]女[じょ]はよく 自[じ]分[ぶん]の 成[せい]績[せき]を<b>自[じ]慢[まん]</b>するよね。 ,She often boasts about her achievements.,[sound:sentence_jiman.mp3],,,,,,2543.2,
戦士,せんし,戦[せん]士[し],senshi,"warrior, soldier",[sound:word_senshi.mp3],モーサルで一番の<b>戦士</b>は俺だ。自慢じゃないがな,モーサルで 一[いち]番[ばん]の<b>戦[せん]士[し]</b>は 俺[おれ]だ 。 自[じ]慢[まん]じゃないがな,"I'm the best warrior in Morthal, and that's no boast.",[sound:sentence_senshi.mp3],,,,,,2543.3,
姉妹,しまい,姉[し]妹[まい],shimai,sisters,[sound:word_shimai.mp3],うちは3人<b>姉妹</b>です。,うちは 3[さん]人[にん]<b>姉[し]妹[まい]</b>です。 ,We are three sisters.,[sound:sentence_shimai.mp3],,,,,,2549,
筋肉,きんにく,筋[きん]肉[にく],kinniku,muscle,[sound:word_kinniku.mp3],ストレッチで<b>筋肉</b>を伸ばしましょう。,ストレッチで<b>筋[きん]肉[にく]</b>を 伸[の]ばしましょう。 ,Let's stretch our muscles with exercises.,[sound:sentence_kinniku.mp3],,,,,,2551,
世の中,よのなか,世[よ]の 中[なか],yononaka,"the world, society",[sound:word_yononaka.mp3],実力なしでは<b>世の中</b>は渡れない。,実[じつ]力[りょく]なしでは<b>世[よ]の 中[なか]</b>は 渡[わた]れない。 ,You can't get by in this world without ability.,[sound:sentence_yononaka.mp3],,,,,,2551,
鍛える,きたえる,鍛[きた]える,kitaeru,"to train, practice, drill",[sound:word_kitaeru.mp3],彼は最近筋肉を<b>鍛え</b>ているよ。,彼[かれ]は 最[さい]近[きん]筋[きん]肉[にく]を<b>鍛[きた]え</b>ているよ。 ,He has been building up his muscles recently.,[sound:sentence_kitaeru.mp3],,,,,,2551.2,
学園,がくえん,学[がく]園[えん],gakuen,"academy, school",[sound:word_gakuen.mp3],<b>学園</b>には男しかいません。,<b>学[がく]園[えん]</b>には 男[おとこ]しかいません。 ,There are only guys at the campus.,[sound:sentence_gakuen.mp3],,,,,,2552,Kaishi_word
皮,かわ,皮[かわ],kawa,"skin, peel",[sound:word_kawa2.mp3],りんごの<b>皮</b>をむきましたよ。,りんごの<b>皮[かわ]</b>をむきましたよ。 ,I peeled an apple.,[sound:sentence_kawa2.mp3],,,,,,2554,
でさえ,でさえ,でさえ,desae,even,[sound:word_desae.mp3],こんなこと、子供<b>でさえ</b>も知っています。,こんなこと 、 子[こ]供[ども]<b>でさえ</b>も 知[し]っています。 ,Even children know this.,[sound:sentence_desae.mp3],,,,,,2560,
犠牲,ぎせい,犠[ぎ]牲[せい],gisei,"sacrifice, victim",[sound:word_gisei.mp3],今回の事故は多くの<b>犠牲</b>を出した。,今[こん]回[かい]の 事[じ]故[こ]は 多[おお]くの<b>犠[ぎ]牲[せい]</b>を 出[だ]した。 ,The accident resulted in many casualties.,[sound:sentence_gisei.mp3],,,,,,2561,
朝食,ちょうしょく,朝[ちょう]食[しょく],chōshoku,breakfast,[sound:word_choushoku.mp3],<b>朝食</b>に何を食べましたか？,<b>朝[ちょう]食[しょく]</b>に 何[なに]を 食[た]べましたか？ ,What did you eat for breakfast?,[sound:sentence_choushoku.mp3],,,,,,2562,
訪ねる,たずねる,訪[たず]ねる,tazuneru,"visit, go to see",[sound:word_tazuneru1.mp3],アフリカに住む友人を<b>訪ね</b>た。,アフリカに 住[す]む 友[ゆう]人[じん]を<b>訪[たず]ね</b>た。 ,I visited my friend in Africa.,[sound:sentence_tazuneru1.mp3],,,,,,2563,
並べる,ならべる,並[なら]べる,naraberu,"to line up, to display, to set up",[sound:word_naraberu.mp3],私は料理をテーブルに<b>並べ</b>た。,私[わたし]は 料[りょう]理[り]をテーブルに<b>並[なら]べ</b>た。 ,I arranged the food on the table.,[sound:sentence_naraberu.mp3],,,,,,2565,Kaishi_word
閉じ込める,とじこめる,閉[と]じ込[こ]める,tojikomeru,"to lock up, shut in, imprison​",[sound:word_tojikomeru.mp3],<b>閉じ込め</b>られちゃったね。,<b>閉[と]じ込[こ]め</b>られちゃったね。,Looks like we got trapped.,[sound:sentence_tojikomeru.mp3],,,,,,2566,
ある日,あるひ,ある 日[ひ],aruhi,one day,[sound:word_aruhi.mp3],<b>ある日</b>、私は彼に会った。,<b>ある 日[ひ]</b>、 私[わたし]は 彼[かれ]に 会[あ]った。 ,One day I met him.,[sound:sentence_aruhi.mp3],,,,,,2569,
